video_id,time,author,text,emocja,pewnosc_emocji
HVlCQMtXZFU,1 dzień temu,@achuchrobry5325,"qrewce puściły nerwy:)
słychać wycie lemingradu i znakomicie!",LABEL_0,0.5321377515792847
SFbEawrM9fk,1 miesiąc temu,@dominikchareza908,"Republika pokazała jak się robi porządną debatę, a moja żona od dzisiaj nie lubi psów rasy Chihuahua",LABEL_0,0.8639320135116577
Bo_BY3jPsSY,11 dni temu,@jaroslawlewandowski6416,Maciak ma mieć u was wywiad inaczej nie odzyskacie już swojej wiarygodności,LABEL_0,0.8273048996925354
YqfC1PvZtPg,4 tygodnie temu,@brtq,Dlaczego pan Maciak nie został wpuszczony na debatę do Republiki?,LABEL_0,0.832161545753479
zw0sZ8tXzxI,2 tygodnie temu,@zofiakijek1645,Słaba  ta debata. Republika  była najlepsza,LABEL_0,0.8013049960136414
Vx5_YGvyhgY,3 tygodnie temu,@JerryCarrera-cx4tl,"no dobrze, ale ja Maćka Maciaka chciałbym obejrzeć w debacie na Kanale Zero. oglądam wszystkie te debaty bo dają mi naprawdę dobre pojęcie o kandydatach, a decyzji na kogo zagłosuję na razie jeszcze nie podjąłem",LABEL_5,0.6038581132888794
3C_GeLOrXDg,4 dni temu,@jadwigadrazek7997,Beat a POJEBALO csie wszystko ale to porzadnie 😂😂😂😂😂,LABEL_0,0.8894444108009338
gE0laXVB0qw,6 dni temu,@RPolit-xb5gl,Żydzi czy Niemcy? bo Polacy raczej nie rezonują z tym poglądami,LABEL_5,0.58160799741745
7QAFj0G2N34,3 dni temu,@piotrprzybys9563,"@andone3599  proszę znaleźć wypowiedzi Brauna sprzed brody, w sprawie zajęcia ukrainy i Lwowa, internet pamieta, proszę też czytać z zakłamanych slow wyciągaczy kilometrówek, nie wyślemy wojska być może na na ukraine ale jak dany teren nie będzie ukraina to już tak. Maciak deklaruje nie wysle żądnych wojsk nigdzie, poza tym tyle wojska w Polsce nie potrzeba do zwalczania powodzi i klęsk żywiołowych.",LABEL_0,0.858389139175415
-zVa1ibe11c,1 miesiąc temu,@LaVidaLoca0906,Trzaskowski atakowany z każdej strony. Wypadł najlepiej!!! 👍👏👏👏,LABEL_4,0.7682590484619141
Xa4C1EKdpdM,2 tygodnie temu,@adelbertovych6826,"😉 Jest jeszcze ciekawiej. Grzegorz kilka lat temu, w 2016r jeśli dobrze pamiętam, na spotkaniu np. w Koszalinie twierdził że siostra Zandberga jest obywatelką I. I jest jego funkcjonariuszką. Nie pamiętam którą służbę wymieniał...
ZPB+",LABEL_0,0.541654646396637
Z89Qq74Fs00,1 miesiąc temu,@ukaszd9557,Katastrofa? Super wiadomość,LABEL_0,0.37620726227760315
RNJegyGxwFA,2 tygodnie temu,@zbigniew130,Niestety jutro będzie w Malborku...,LABEL_3,0.5463846921920776
G7Rusqg2LqY,2 tygodnie temu,@abrey5596,Co Ty bredzisz człowieku. Hołownia przecież wyszedł jak sfrustrowane dziecko które wtrącało się w każde zdanie oponenta. Dodatkowo jeszcze Nawrocki go zgasił jak peta gdy zaczął gadać po rusku😅,LABEL_0,0.9024057984352112
hMiniaOlEqM,1 miesiąc temu,@jozefziobro1723,NAWROCKI CHCIAŁ,LABEL_0,0.6734238862991333
2kcDXBHBFQ0,4 tygodnie temu,@DarekHarkot,Bo puste słowa to nadal puste słowa więc,LABEL_0,0.7554454803466797
RNJegyGxwFA,2 tygodnie temu,@ChristinahZwane-c1d,Who else is here before this blows up,LABEL_0,0.7237129211425781
-zVa1ibe11c,1 miesiąc temu,@mniambrum,Mówić to jedno...,LABEL_5,0.6388099193572998
PC2lqAnXzvA,1 miesiąc temu,@RyszardWròblewski-y6n,Ile dzieci ma ta matka Polka?-wlasnych!,LABEL_0,0.71387779712677
VMmhsHJ69To,2 tygodnie temu,@Wojtenio,Trzaskowski powiedział że zmnienił zdanie w sprawie imigrantów z uwagi na granicę wschodnią czyli można dalej przyjmować imigrantów z zachodu a ze wschodu nie można.,LABEL_5,0.6593407988548279
Kp_JOaC6eYc,2 tygodnie temu (edytowany),@magorzatasosnowska9934,"Akurat Hołownia mówi tak jak Pani Biejat, że wszystkie te ustawy dotyczące związków partnerskich, sędziów itd. powinny już wpłynąć do sejmu i Duda niech robi co chce. Ale ustawy już by były i po zmianie prezydenta można by je szybko ponownie przeprocedować. Wbrew pozorom Biejat i Hołownię wiele poglądów łączy (pomijam oczywiście aborcję), ciekawi mnie ich wspólna debata.",LABEL_0,0.7721394300460815
hDemaLdJbr4,2 tygodnie temu,@elzbjetaalska7930,"Za każdym razem kiedy oglądam ,,występy,, Rafała Trzaskowskiego odczuwam jego niechęć do bycia prezydentem RP. On obecnie ma klawe życie niczym cysorz z piosenki Tadeusza Chyly. Rzadko musi być w pracy, zastępca wszystko ogarnia więc po co mu ta prezydentura, on ma świadomość, że jako prezydent RP skończy się jego ,,cysorski,, żywot.",LABEL_1,0.8919702172279358
CuCuGOvaOyk,4 dni temu,@mariuszt1985,"Niestety ale to chyba nie są wszyscy kandydaci, brakuje mi Pana Maciaka na ktorego zamierzam oddac swój glos. Reszta kandydatow mnie nie interesuje.",LABEL_3,0.3369196057319641
0TcjkRqHNbA,9 dni temu,@krystiansagan2020," @quercusogrody-wycinkadrzew9204  to kiedy padną? Daj koniecznie znać, bo co pół roku mnie to omija",LABEL_0,0.8823187947273254
drhIr2sYbzU,1 dzień temu,@Louise.Brooks-76," @perekajj3726  smerf WAŻNIAK😁😁😁,tudzież  LALUŚ 🤣,ale to bardziej dla czajkosia zarezerwowany tytul😁",LABEL_0,0.8419485688209534
rMkmVblsb-c,7 dni temu,@grzyb2532,Wrócił król. Czekamy na kolejne parodie,LABEL_4,0.9783926010131836
KiTg4fAf_zQ,1 miesiąc temu,@piotrstadnik555,Jakubiak .stanowski lux 👌...rewelacja nr 1 pan Karol godny być Prezentem..gratuluję nawet nie spodziewałem się no będę głosować super 👌 ..,LABEL_4,0.9494032263755798
PC2lqAnXzvA,1 miesiąc temu,@tmichalskat,@lucjang638 myślę że zdecydowanie,LABEL_5,0.780393123626709
K4g_S65Yg-0,1 dzień temu,@halinazablotna8699,Panie Tomaszu pozdrawiamy serdecznie 👍,LABEL_4,0.9401854276657104
Bo_BY3jPsSY,2 tygodnie temu,@peterpit1665,"Ja mieszkam 10 lat w królestwie Niderlandów, za 4 lata wracam do Polski. Zachód upada. Marzę o unii słowiańskiej, miedzymorzu. 👌🏻",LABEL_3,0.962662935256958
Ty4lnOFWtl8,2 tygodnie temu,@bohen3756," @Mysliwy87  To prawda, a co będzie jak wygra tęczowy?!",LABEL_0,0.7499188780784607
mEeR9sSRUpY,3 tygodnie temu,@adamnowak336,Jak można było brać udział w tak żałosnym widowisku powinni wszyscy wyjść z sali i wrucic gdy będą wszyscy I to pokazuje jednocześnie co to jest Republika? A pytania były ustawione wcześniej.holownia potrafi tylko mówić o Putinie co zaczyna być podejrzane bo zachowuje się tak jakby chciał ukryć swoje znajomości z kim.. hołownia??,LABEL_0,0.9359025955200195
U0Wu6Yj8It8,1 miesiąc temu,@abdulbuc7209, @SolariusScorch  oni też są zwykłymi ludźmi,LABEL_5,0.4843001961708069
mDGdhM32fPE,1 miesiąc temu,@mtbwMiki-j9y,"Ten od ,,wygranej ,, przez Trzaskowskiego to leków zapomniał 🤣",LABEL_0,0.8989342451095581
RNJegyGxwFA,2 tygodnie temu,@marcingawlik4510,W przypadku wybrania tej Doroty wszystkie komitety powinny zrezygnować z debaty w TVP w likwidacji,LABEL_0,0.8507073521614075
hDemaLdJbr4,2 tygodnie temu,@Aa-dz4um, @mmM-u6l1c  😂 sa ale kleska dla kraju.,LABEL_0,0.8125466108322144
t9uEk-xqlOI,1 miesiąc temu,@rekimotse,Paszol won Trzaskoski!,LABEL_4,0.7434284687042236
KiTg4fAf_zQ,8 dni temu,@KubekxD,"Powiedzenie przez Trz@skowskiego że Polska powinna mieć największą armię w Europie i ""już ja ma"" to jest dramat, nawet pisać mi się nie chce jak wygląda sytuacja sił zbrojnych w PL a co dopiero w Eu i nie mówię to o NATO bo NATO to odzielna instytucja całkowicie nie zależna, PL jest w NATO ale to nie są Polski siły zbrojne",LABEL_0,0.9032570719718933
EpUhR6x10Ww,4 tygodnie temu,@mikeandraka9912,"Moze i daje rade, ale to powtarzanie glosujcie na mnie bylo po prostu slabe..cienizna polityczna..",LABEL_0,0.8607392311096191
VnHZIAMDiGE,1 dzień temu,@UlaMisiec,Brawo panie Włoch,LABEL_4,0.9151613712310791
30dDnzGc3ag,1 miesiąc temu,@TaBlondyna,Holowania weź idź do domu zobacz czy cię tam nie ma 😂,LABEL_0,0.778152585029602
Q3mCysi5iWQ,1 miesiąc temu,@robertzielinski1108,Stano dobra robota 😊 Pani Szynszyl nie wiem co tam robila 😂 Uciekla z jakiegos osrodka strzezonego?,LABEL_0,0.8575127124786377
iIDR7IJNv84,2 dni temu,@krystynajewasinska5771,Klaun poznaje klauna! Parodysta - Holownia!,LABEL_0,0.8832667469978333
Q3mCysi5iWQ,1 miesiąc temu,@janoz1934,Czy Pan Bartoszewicz został zaproszony na debatę Republiki?,LABEL_5,0.7106483578681946
30dDnzGc3ag,1 miesiąc temu (edytowany),@Sciencefake1,ciesze się że wiekszość ludzi co gadaja o polityce to małolaty 15 lat ktore  nie mają praw wyborczych xD (jesli chodzi o parkour'owca i uciekiniera mentzena chodzi},LABEL_4,0.39964231848716736
nrndqzixNvw,1 dzień temu,@piotrkiernozek7371,Brawo panie Maciak! 👏👏👏,LABEL_4,0.9434865713119507
ITOoSsfuYY0,2 tygodnie temu,@magdamaria436,Postanowił zignorować durnego i niebezpiecznego pseudo polityka. Słusznie.,LABEL_0,0.8833132982254028
7ML9uNOVyfA,1 miesiąc temu,@Paranoik-, @Jolanta3331  A jaki jest skarbie twoj poziom? Wyłuż go nam i nie pisze to ofensywnie serio :) Gdzie jest Konfa i czemu do niej się odezwali 2godziny przed datą debaty dopiero :),LABEL_0,0.9252188801765442
AB5A2kMUpEo,1 miesiąc temu,@jar6193, @aleksandermazur4223  Więc dlatego nie może być rygorystycznych nakazów i zakazów.,LABEL_0,0.6113741397857666
H73KlhOd4hI,2 tygodnie temu (edytowany),@bartekukaszewski2127,"Właśnie gdyby nie nagrania z telefonów, to nie wyszły by na jaw kłamstwa które były wypowiadane przez tych ""polityków"", bo szli by w zaparte, że takie sytuacje nigdy nie miały miejsca. Dla mnie jest to postawienie kandydata pod ścianą, co wiąże się wręcz z wymuszeniem odpowiedzi a nie zbieganiem z tematu",LABEL_0,0.8831856846809387
kNOy3z2kl68,1 miesiąc temu,@peeeep766,Narod wiedzial. Bo narod nie czerpie wiedzy z tiktoka. Braun tez wiedzial i jakos wczesniej nie reagowal.,LABEL_0,0.6265788078308105
kNOy3z2kl68,4 tygodnie temu,@dorotakoblanska9006,"Jakoś mnie ie wciągnęło. Za dużo monologów za mało pytań do kandydatów. To nie debata, tylko słowotok.",LABEL_0,0.5594383478164673
lr3gjsSY_co,4 dni temu,@adionee4360,Mieszek monet sticha,LABEL_0,0.8277113437652588
7ML9uNOVyfA,1 miesiąc temu,@magdalenamagdalena9098,"Senyszyn do Nawrockiego o Watykan,  bingo !!!",LABEL_0,0.7437283992767334
kNOy3z2kl68,1 miesiąc temu,@madmax-wg2tp,Najpierw musi wygrać wybory ale jak po prawej stronie będzie kilkunastu kandydatów to nie wygra żaden,LABEL_0,0.7121911644935608
mDGdhM32fPE,1 miesiąc temu,@Stjerne8800,"„Pycha kroczy przed upadkiem” 

Rany! Ten gościu od Tuska porusza się takich oparach absurdu, że aż nie wiadomo jak to komentować 🤡
Arogancki, bezczelny…",LABEL_0,0.9285176396369934
OCk5NXKjB04,4 tygodnie temu,@IBM-u2y,"Ja już dawno wiem, że ta ich propaganda to nie prawda.Czy mówią o ludobójcy Izraelu? Nie!",LABEL_0,0.8850237131118774
qph77vdhIaI,1 miesiąc temu,@emiljanczy491,Dobrze chołownua mówi żeby to Niemcy kupowali u nas w DINO A nie my w tych oszukujących Lidlach pakować nasze pieniądze w Niemiecki gospodarkę zamiast w naszą kupować nasze produkty od naszych,LABEL_0,0.9262822270393372
kNOy3z2kl68,1 miesiąc temu,@bmistak19,Panowie nie grają w tej samej lidze …,LABEL_5,0.47293218970298767
4XUDk5wIarU,4 dni temu,@JerzyPiskorowski,PiS go dofinansował ale teraz robi dobra robotę,LABEL_0,0.4616774022579193
CuCuGOvaOyk,5 dni temu,@PS-gu1wx,"XD
NIE",LABEL_5,0.6188984513282776
D-LSi_fUaK0,2 tygodnie temu,@PLLyrics,"dziękuję za wspaniałe przedstawienie konkurentów. Super, że Pan pominął o swoim Pracodawcy.",LABEL_4,0.9630407691001892
ISw__a8Xqv8,1 dzień temu,@araevik,"Kandydaci którzy weszli i przeszkodzili dwóm kandydatom, uratowali tych dwóch - bo inaczej byłoby to faktycznie Końskie, ale gówno 😃",LABEL_0,0.8474460244178772
ndNaCDxoRdo,1 miesiąc temu,@arnhem5252,Boki zrywać.,LABEL_0,0.8554489612579346
EpUhR6x10Ww,4 tygodnie temu,@basiabasia-i4c,"Czemu wciąż powtarzacie to, że Hołownia dobrze wypadł. To NIEPRAWDA. Zachowuje się prostacko, bezczelnie i chamsko. Po prostu.",LABEL_0,0.7417681813240051
ISw__a8Xqv8,1 miesiąc temu,@madon999,Brawo Maciej Maciak i Ruch Dobrobytu i Pokoju !!!,LABEL_4,0.9473737478256226
K2lap6DAhbQ,1 miesiąc temu (edytowany),@wiesawswiderski921,Szacunek ! Idąc Pana tropem oczywiście zagłosuję na Pana ! ! !,LABEL_5,0.4375058710575104
-JH9onEuq9M,4 dni temu (edytowany),@ukaszukasz5298,debata powinna być w studiu kanalu zero. Księciuniu dostał w ten sposób fory nad innymi kandydatami. Brzydzę się tym wyglancowanym leniem i tchórzem.  Broń Boże by blagier został prezydentem. Laluś się wyuczył formułek na pamięć i nie odpowiadał na pytania,LABEL_0,0.8545453548431396
EXGQSbG5CVg,8 dni temu,@aleksandrakowalska8579, @michalwisniewski4166  rozmowa ze Stanowskim jest jutro 🤷‍♀️,LABEL_5,0.5454542636871338
4XUDk5wIarU,4 dni temu,@ZosiaLem-op2hv,Niezłomny Braun!,LABEL_0,0.8899572491645813
ysZwtzxBMJw,3 tygodnie temu,@opioida_314,GŁOSUJĘ NA MISHON,LABEL_5,0.528471827507019
kNOy3z2kl68,1 miesiąc temu,@nataliakiepinska7036, @adamkuzma jak nie reagował? 😂 otwórz oczy i sobie sprawdź jak ściąga je z budynków państwowych.,LABEL_0,0.8709350824356079
Z89Qq74Fs00,1 miesiąc temu,@patrykwojtowicz4703,"Dokładnie a Tusk skomentowało tę debatę w ten sposób cytuję : Fakt, że nie wszyscy kandydaci traktują poważnie swój start, a debaty zmieniły się (nie od wczoraj) w festiwal niemądrych trików i gadżetów, nie zmienia jednego: stawka tych wyborów jest bardzo poważna i bardzo wysoka. To nasza wolność, bezpieczeństwo, siła i suwerenność.🇵🇱 a to wszystko jest bardzo poważne i każdy się tym przejmuje tylko on się przejmuje tymi z którymi mogą przegrać walkę o Władzę . A to jest bardo cenne",LABEL_1,0.975522518157959
gE0laXVB0qw,4 dni temu,@RysiuGrzech,Rafał Trzaskowski potwierdził że jest najlepszym kandydatem na to stanowisko. Gratuluję 👍,LABEL_4,0.9720296263694763
hK8lGMkQKZk,4 dni temu,@KPW2137, @robertkrawczak7105  rozumiesz słowo populizm?,LABEL_5,0.7250665426254272
stqR3s2vYig,1 dzień temu,@gangus1x12ur21,Brawo Mentzen,LABEL_4,0.6969500184059143
WbAOafDzWJE,6 dni temu,@malgorzatagawronska8579,"Dziennikarze dno, Zandberg top",LABEL_5,0.9191269874572754
rSb10kvikfo,1 miesiąc temu,@kalul92,@dariuszsudo25  sondaże ma raczej na -,LABEL_5,0.8691760897636414
0lM4Zsk9Pc8,1 miesiąc temu,@annaanna618,"To są wybory prezydenckie, NIE parlamentarne!!! Nikt tu nie będzie na nikogo pracował.",LABEL_0,0.8316368460655212
EpUhR6x10Ww,4 tygodnie temu,@reggino-yd2wx,"Bo to widać ze Braun nikogo nie udaje jest sobą, czego nie można powiedzieć o reszcie kandydatów",LABEL_0,0.9124183058738708
Q3mCysi5iWQ,1 miesiąc temu,@-td55,"Panie Wróbel - chyba nie wie Pan, co to znaczy ""radykalna prawica"" - proponuję dokształcanie, może jakiś dodatkowy kurs na collegium tumanum...?",LABEL_0,0.7695981860160828
-JH9onEuq9M,2 dni temu,@Kcabs10, @ewamaa4106 A to niby młodzi mają niski attention span.,LABEL_0,0.8145913481712341
P1VIeoKuv3k,1 dzień temu,@CMHQWidget,"Przerywanie rozmówcom, brak konkretów w wypowiedziach. TVP to ściek. Chciałem na własne oczy zobaczyć jak to wygląda, niestety, wracam na Kanał Zero. Tam mam większe poczucie obiektywizmu i wzajemnego szacunku rozmówców do siebie, o nas nie wspomnę.",LABEL_1,0.9791398048400879
w67S2ZI7lnc,2 tygodnie temu,@PiotrPierowski-d5b,A jeździ Pani po Polsce spalinowym czy benzynowym samochodem ?,LABEL_5,0.6261036396026611
HU_tOLI2Hvc,2 tygodnie temu,@Mocny-r6,Brawo Bosak brawo Braun❤,LABEL_4,0.9157423377037048
257q2y03Hgc,1 miesiąc temu,@baca350.1,Cyrk.,LABEL_5,0.946060836315155
0TcjkRqHNbA,13 dni temu,@Elen6533,@remigil3007  no dokładnie ☝️ mało jest rozsądnych ludzi w Polsce 🤦🏼‍♀️,LABEL_0,0.7678198218345642
VMmhsHJ69To,2 tygodnie temu,@michalsmith-l8e,Nie potrzebnie się obaj kompromitują takimi dzieciniadami😮‍💨,LABEL_0,0.9260905385017395
K2lap6DAhbQ,3 tygodnie temu,@dobreflow369,"@  ""Powtarzam się bo mogłeś nie uważać""",LABEL_0,0.851223349571228
zchQKkgU2C4,2 tygodnie temu,@grzegorzx9692,Chciałbym widzieć taką wersję w stylu Gry o Tron.,LABEL_5,0.704530656337738
xO5zkaXG8NE,2 tygodnie temu,@RoyalBlue-13grudnia, @Xene3  W punkt !,LABEL_5,0.8508172631263733
kNOy3z2kl68,1 miesiąc temu,@AGAJ0811, @wiezyczkowata  A gdzie ich widziałaś?,LABEL_5,0.6042019128799438
-JH9onEuq9M,5 dni temu (edytowany),@Barborka91,"Największym moim zawodem w tym wywiadzie jest P. Krzysztof. Co musiały zrobić Panu służby pana Rafała, że tak lekko i bez konkretów go Pan potraktował? 
Ten wywiad to dla mnie tylko dowód na to, że pan Warszawiak jest osobą niebezpieczną na tyle, że nawet z pozoru obiektywny p. Krzysztof okazuje się być zastraszony...
A może to po prostu ulubieniec pana Krzysztofa i stąd takie wygładzenie rozmowy? No ale nic mnie juz chyba nie zdziwi",LABEL_0,0.6012388467788696
7ML9uNOVyfA,1 miesiąc temu,@JustynkaGab,Szymon nikt na Ciebie nie czekał w Wałbrzychu 😂😂,LABEL_0,0.8636098504066467
lAHMaD_cD1g,1 dzień temu,@szpikowski8004,JUŻ UWIELBIAM,LABEL_0,0.7366284132003784
lr3gjsSY_co,3 dni temu,@patrykwojcik3478,Mieszek monet,LABEL_5,0.42761650681495667
ndNaCDxoRdo,1 miesiąc temu,@luisbrzozowa,"777 - Bartoszewicz - to sensowny , spisany, plan. Reszta to politykierzy. Szukajcie ponieważ w TV jest pomijany a warto się zapoznać.",LABEL_0,0.9028011560440063
hK8lGMkQKZk,4 dni temu,@DerAlteTeufel, @robertkrawczak7105  Nadaje się do tarcia chrzanu kolego.,LABEL_0,0.8520467281341553
ozmc8Wx_I2E,4 tygodnie temu,@mirosawlachowski2774,"Bonżur blamaż ,Bonżur żenua , Bonżur pupiaż , Bonżur melanż",LABEL_5,0.6153185963630676
jn8vgVIm_cw,2 dni temu,@FastLifeSharky," @sylwia_w  Ta, normalnie się chłop nie pozbierał XD",LABEL_0,0.6298772096633911
drhIr2sYbzU,1 dzień temu,@szefu1986,"Jak to skąd?! Przecież, jak sam mówi, to kandydat obywatelski - ma je więc od obywateli:/",LABEL_0,0.8714898228645325
WlLbKb3HtwE,2 dni temu,@arkadius109arni6,Spocony był też Mentzen,LABEL_5,0.8303209543228149
7zMr8QLTMPs,1 dzień temu,@jpbpodcast4621,"""ekspertów w kanale zero"" rozumiem że to ironia",LABEL_0,0.8999878168106079
CuCuGOvaOyk,4 dni temu,@ernest7840,"Jeśli naprawdę ""zło nie zwycięży"" to panie Hołownia nie wygrasz sam się zaorałeś",LABEL_0,0.9236587882041931
WH6SHOiXgWQ,3 dni temu,@DuzeDziecko,"Dobrze, że nie z dykty bo byłby pozew 😂",LABEL_0,0.4504942297935486
ITOoSsfuYY0,2 tygodnie temu,@bozenapilarczyk5045, @Dggunnkkk  Lepszy niz Nowacka z Polskim nazwiskiem,LABEL_5,0.6639980673789978
hDemaLdJbr4,2 tygodnie temu,@Siala52,Maciej Maciak ❤,LABEL_5,0.9221085906028748
Q3mCysi5iWQ,1 miesiąc temu (edytowany),@danielafats9415,"Najlepsze pytanie ,,kim pan jest,,🙃
Reakcja Biejat Hołowna Nawrocki",LABEL_0,0.657177209854126
VUYpDca39E8,1 miesiąc temu,@JanKowalski-dp4ge,"Skąd takie sondaże?
Georgesku w Rumunii też miał słabe sondaże a w wyborach osiągnął prawie 50 % i nie przeszedł do drugiej tury, bo europejsata demokracja walcząca stwierdziła, że jest ruskim agentem.",LABEL_0,0.6887966394424438
EksPdaIFQ20,9 dni temu,@karolwtorek1045,Puzyr idealnie jak Sławek,LABEL_0,0.42949655652046204
5EBJA-wBN-c,1 miesiąc temu (edytowany),@daurb4590,Miala być ustawka POd Rafaua Zamknięcie w Sądzie republiki tp..A wyszła kompromitacja mediów IIIRP i Rozsławienie TV.republiki na cały świat Nawet der.onet brał.stream 😂😂😂  Przejechano zakonnnice na pasach Rafauowi Błaznowi i😂😂😂 😂 Tak się skończyło knucie  TVNÓW I PO!😂,LABEL_0,0.920141875743866
rorL5HGgx4M,13 dni temu,@Pisek17111983,Obrońca flagi xD chyba lgbt.... Bonżur przewali te wybory xD,LABEL_0,0.8043680787086487
lYaBsmTXqkg,4 tygodnie temu,@mariabalazy5803,Broń boże pisu,LABEL_0,0.8963139653205872
RNJegyGxwFA,2 tygodnie temu,@blaszka9692," @virtart8329  Jakie to ma znaczenie? Twardy elektorat bonzura juz dawno wybral i zadne pierdo....nie w debatach tego nie zmieni. On im klamie w oczy, pluje im w twarz, a po nich to splywa. Natomiast to spotkanie komitetow pojdzie w swiat i do niecdecydowanych rowniez trafi, co moze ich przekonac jaka ustawke robi TVPO. 
Usmiechnieci i tak beda sobie spijac z dziubkow!",LABEL_0,0.9031135439872742
WH6SHOiXgWQ,3 dni temu,@danieljakubiszyn5105,⁠nie kuś 🤓,LABEL_0,0.8013827800750732
8X7Jy-pR3Es,2 tygodnie temu,@magorzataa4550,W   URZĘDACH SKRÓCILI GODZINY PRACY ... TAK PRZEPRACOWANI  SĄ  LEWACY  PRZY BIURKACH (biudulki) .     BIEJAT DOBROBYT  BIERZE SIĘ  Z PRACY  NIE LENISTWA I SOCJALU.   PRECZ Z KOMUNĄ  NIECH ŻYJE   WOLNA POLSKA  I PAN POSEŁ BRZEGORZ  BRAUN  .,LABEL_0,0.9238096475601196
zchQKkgU2C4,3 tygodnie temu,@Magda-fw7db,Bartoszewicz na kogucie 😂,LABEL_0,0.5261198282241821
Vx5_YGvyhgY,1 miesiąc temu,@krzysztofpalma6975,"Krzysztof Jakub Stanowski nie jest jedynym który z taką determinacją walczy o nasze polskie sprawy. Jest jeszcze p.Bogdan Morkisz z kanału Siewcy Prawdy. To jest dopiero Lew!Choć po tym materiale p.K.Stanowski zyskał spore uznanie i szacunek w oczach wielu słuchaczy to do pana Bogdana trochę mu jeszcze brakuje moim skromnym zdaniem...ale zapewne niewielu Polaków słyszało do tej pory o projekcie Demokracji Pryncypialnej stąd mała popularność pana Bogdana ..ale wierzymy mimo wszystko że przyszłość należy do tego właśnie projektu który zapoczątkuje totalne przemiany w tej sferze naszego życia i przywróci ład, porządek i prawo.Nic lepszego do tej pory nie zaproponowano nam Polakom. Nic lepszego poza Demokracją Pryncypialną!_Pozdr.",LABEL_0,0.6562432050704956
